file_name,format,size_bytes,sha256,source_org,source_url,authority_note,collected_from_dir,original_relative_path,source_record,duplicate_paths
NIMH_进食障碍.txt,txt,18179,1a0c2ab2979e7f125d3667b4822be7f0378cb149b824773bdbf156f1ed1dbb8a,NIMH,https://www.nimh.nih.gov/health/publications/eating-disorders,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_进食障碍.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_进食障碍.txt | official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_进食障碍.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_进食障碍.txt | official_mental_health_docs_final_20260429/txt/NIMH_进食障碍.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_进食障碍.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_进食障碍.txt
NIMH_青少年抑郁.txt,txt,10617,00b5c87843303bed6b7e36403a99375f36661c6cf5a5e96fba28cc04bb33d258,NIMH,https://www.nimh.nih.gov/health/publications/teen-depression,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.nimh.nih.gov/NIMH_青少年抑郁.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_docs_strict/text/www.nimh.nih.gov/NIMH_青少年抑郁.txt | official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_青少年抑郁.txt | official_mental_health_docs_final_20260429/txt/NIMH_青少年抑郁.txt | official_mental_health_corpus_20260428/text/www.nimh.nih.gov/NIMH_青少年抑郁.txt | official_mental_health_corpus_20260429_delivery/text/www.nimh.nih.gov/NIMH_青少年抑郁.txt
WHO_精神障碍事实表.txt,txt,16124,49b191cc0dbb7e18b0f807eb94f273f0beef35dc10ae54d9f262caecd7f8cb77,WHO,https://www.who.int/news-room/fact-sheets/detail/mental-disorders,世界卫生组织官方事实表,official_mental_health_corpus_20260429_docs_only,official_mental_health_corpus_20260429_docs_only/text/www.who.int/WHO_精神障碍事实表.txt,official_mental_health_corpus_20260429_docs_only/meta/sources_manifest.csv,official_mental_health_corpus_20260429_expanded/text/www.who.int/WHO_精神障碍事实表.txt | official_mental_health_corpus_20260429_fullscan/text/www.who.int/WHO_精神障碍事实表.txt | official_mental_health_corpus_20260428/text/www.who.int/WHO_精神障碍事实表.txt | official_mental_health_corpus_20260429_delivery/text/www.who.int/WHO_精神障碍事实表.txt
NIMH_ADHD基础.txt,txt,26840,4ea374692bbad1154ccba46f4496a99f0981c409fa65d981a24c181a088663fe,NIMH,https://www.nimh.nih.gov/health/publications/attention-deficit-hyperactivity-disorder-adhd-the-basics,美国国立精神卫生研究所官方专题页,official_mental_health_corpus_20260429_expanded,official_mental_health_corpus_20260429_expanded/text/www.nimh.nih.gov/NIMH_ADHD基础.txt,,official_mental_health_corpus_20260429_fullscan/text/www.nimh.nih.gov/NIMH_ADHD基础.txt
NICE_PTSD.txt,txt,4486,7e357931f75fd43613ffce8d37002e319c48fdfa81d7cffa92fdbfc058964b0d,NICE,https://www.nice.org.uk/guidance/ng116,英国 NICE 官方指南页,official_mental_health_corpus_20260428,official_mental_health_corpus_20260428/text/www.nice.org.uk/NICE_PTSD.txt,,
NICE_成人抑郁治疗与管理.txt,txt,5077,7260859c80c592f76fb8a0b9df3c72c6d34919c60800a4a6f8d434565f23cc3d,NICE,https://www.nice.org.uk/guidance/ng222,英国 NICE 官方指南页,official_mental_health_corpus_20260428,official_mental_health_corpus_20260428/text/www.nice.org.uk/NICE_成人抑郁治疗与管理.txt,,
NICE_社交焦虑障碍.txt,txt,4585,8e72e0e8fe54063a2b6599c205de1fd7eb7dae2bf7bfcb51bcd385f51983a17f,NICE,https://www.nice.org.uk/guidance/cg159,英国 NICE 官方指南页,official_mental_health_corpus_20260428,official_mental_health_corpus_20260428/text/www.nice.org.uk/NICE_社交焦虑障碍.txt,,
NICE_自伤评估与管理.txt,txt,4989,62551a1ae14007190409cace3a781a0eb9b0e1c0ffd9908b3606ec479ec410fe,NICE,https://www.nice.org.uk/guidance/ng225,英国 NICE 官方指南页,official_mental_health_corpus_20260428,official_mental_health_corpus_20260428/text/www.nice.org.uk/NICE_自伤评估与管理.txt,,
CDC_青年自杀预防机会_PDF.pdf,pdf,39125,4eb187970fec8939ca6def0c16d2dec5c91b2d290161ca5175f68f32e831c90b,CDC,https://stacks.cdc.gov/view/cdc/94162/cdc_94162_DS1.pdf,CDC Stacks 官方 PDF,official_mental_health_corpus_20260429_delivery,official_mental_health_corpus_20260429_delivery/direct/stacks.cdc.gov/CDC_青年自杀预防机会_PDF.pdf,official_mental_health_corpus_20260429_delivery_direct_batch_sources.csv,
CDC_心理健康状况与照护_213_PDF.pdf,pdf,518705,2ce690e6424967cd36cc36354b90f26a1588648b928bd09174ee281c49b26f29,CDC,https://www.cdc.gov/nchs/data/nhsr/nhsr213.pdf,CDC NCHS 官方 PDF,official_mental_health_corpus_20260429_delivery,official_mental_health_corpus_20260429_delivery/direct/www.cdc.gov/CDC_心理健康状况与照护_213_PDF.pdf,official_mental_health_corpus_20260429_delivery_direct_batch_sources.csv,
